model,scenario,experiment_part,year,tas_anomaly_K
ukesm1-0-ll,piControl,piControl,1601,0.4364827706950791
ukesm1-0-ll,piControl,piControl,1602,0.1881723942040594
ukesm1-0-ll,piControl,piControl,1603,0.20594472245824136
ukesm1-0-ll,piControl,piControl,1604,0.2790169826076294
ukesm1-0-ll,piControl,piControl,1605,0.18584989302735266
ukesm1-0-ll,piControl,piControl,1606,0.2147713102273201
ukesm1-0-ll,piControl,piControl,1607,0.19428410394147022
ukesm1-0-ll,piControl,piControl,1608,0.03844286904143246
ukesm1-0-ll,piControl,piControl,1609,0.03120580409284912
ukesm1-0-ll,piControl,piControl,1610,0.011520855511037098
ukesm1-0-ll,piControl,piControl,1611,0.03920784726915372
ukesm1-0-ll,piControl,piControl,1612,0.11684944305534373
ukesm1-0-ll,piControl,piControl,1613,0.07383123929912472
ukesm1-0-ll,piControl,piControl,1614,0.16095342509407828
ukesm1-0-ll,piControl,piControl,1615,0.22382117691637404
ukesm1-0-ll,piControl,piControl,1616,0.0937746187829589
ukesm1-0-ll,piControl,piControl,1617,0.04331704956473459
ukesm1-0-ll,piControl,piControl,1618,-0.08831122621199938
ukesm1-0-ll,piControl,piControl,1619,0.08016246120848791
ukesm1-0-ll,piControl,piControl,1620,0.11952375560201745
ukesm1-0-ll,piControl,piControl,1621,-0.019092320067102264
ukesm1-0-ll,piControl,piControl,1622,0.0665059041231757
ukesm1-0-ll,piControl,piControl,1623,0.1973598717198115
ukesm1-0-ll,piControl,piControl,1624,0.21642590917844018
ukesm1-0-ll,piControl,piControl,1625,0.24277468712909922
ukesm1-0-ll,piControl,piControl,1626,0.05981203336546059
ukesm1-0-ll,piControl,piControl,1627,0.06262511963302586
ukesm1-0-ll,piControl,piControl,1628,0.09711189484596616
ukesm1-0-ll,piControl,piControl,1629,0.07840473883652521
ukesm1-0-ll,piControl,piControl,1630,0.0976453529847845
ukesm1-0-ll,piControl,piControl,1631,0.13261600515465943
ukesm1-0-ll,piControl,piControl,1632,0.059292556263869756
ukesm1-0-ll,piControl,piControl,1633,0.0032925193727351143
ukesm1-0-ll,piControl,piControl,1634,0.08431320957572552
ukesm1-0-ll,piControl,piControl,1635,0.1156193142580264
ukesm1-0-ll,piControl,piControl,1636,0.20157880242476267
ukesm1-0-ll,piControl,piControl,1637,0.17521796490132147
ukesm1-0-ll,piControl,piControl,1638,0.11568674449688388
ukesm1-0-ll,piControl,piControl,1639,0.24339558265887717
ukesm1-0-ll,piControl,piControl,1640,0.03632580039743516
ukesm1-0-ll,piControl,piControl,1641,-0.10124007071721053
ukesm1-0-ll,piControl,piControl,1642,-0.01139261708004824
ukesm1-0-ll,piControl,piControl,1643,-0.009083509689901348
ukesm1-0-ll,piControl,piControl,1644,0.0653501150142688
ukesm1-0-ll,piControl,piControl,1645,0.013168803861958622
ukesm1-0-ll,piControl,piControl,1646,-0.05842460444483777
ukesm1-0-ll,piControl,piControl,1647,0.08247779583899728
ukesm1-0-ll,piControl,piControl,1648,-0.06036569801636915
ukesm1-0-ll,piControl,piControl,1649,-0.0666485569491897
ukesm1-0-ll,piControl,piControl,1650,-0.17401907701434993
ukesm1-0-ll,piControl,piControl,1651,-0.10381985948231431
ukesm1-0-ll,piControl,piControl,1652,0.1501461103339352
ukesm1-0-ll,piControl,piControl,1653,0.08004921443341573
ukesm1-0-ll,piControl,piControl,1654,0.14103070961061803
ukesm1-0-ll,piControl,piControl,1655,0.18005815469194886
ukesm1-0-ll,piControl,piControl,1656,0.06079384552299416
ukesm1-0-ll,piControl,piControl,1657,0.06837744503690146
ukesm1-0-ll,piControl,piControl,1658,0.003355082160396705
ukesm1-0-ll,piControl,piControl,1659,0.04754801411661447
ukesm1-0-ll,piControl,piControl,1660,0.0648906533972422
ukesm1-0-ll,piControl,piControl,1661,-0.14410420526485268
ukesm1-0-ll,piControl,piControl,1662,-0.10396720749440647
ukesm1-0-ll,piControl,piControl,1663,-0.05532632020356232
ukesm1-0-ll,piControl,piControl,1664,-0.06661899759370726
ukesm1-0-ll,piControl,piControl,1665,0.05994102902070608
ukesm1-0-ll,piControl,piControl,1666,0.034881284791254075
ukesm1-0-ll,piControl,piControl,1667,-0.013541804679050529
ukesm1-0-ll,piControl,piControl,1668,-0.14258580535977217
ukesm1-0-ll,piControl,piControl,1669,-0.11540832306320681
ukesm1-0-ll,piControl,piControl,1670,-0.11402904894958965
ukesm1-0-ll,piControl,piControl,1671,-0.025161471473666097
ukesm1-0-ll,piControl,piControl,1672,-0.016573904750600832
ukesm1-0-ll,piControl,piControl,1673,0.13710965772844474
ukesm1-0-ll,piControl,piControl,1674,0.09063744248885541
ukesm1-0-ll,piControl,piControl,1675,0.047905036979784654
ukesm1-0-ll,piControl,piControl,1676,-0.038319123339476846
ukesm1-0-ll,piControl,piControl,1677,0.03243490203772126
ukesm1-0-ll,piControl,piControl,1678,0.09976998728177477
ukesm1-0-ll,piControl,piControl,1679,-0.01963022549705329
ukesm1-0-ll,piControl,piControl,1680,0.018717216872971676
ukesm1-0-ll,piControl,piControl,1681,0.02711510545003648
ukesm1-0-ll,piControl,piControl,1682,0.1078308555522085
ukesm1-0-ll,piControl,piControl,1683,0.2138888893875901
ukesm1-0-ll,piControl,piControl,1684,0.07809403275820159
ukesm1-0-ll,piControl,piControl,1685,-0.05328659054845275
ukesm1-0-ll,piControl,piControl,1686,-0.09249739621344588
ukesm1-0-ll,piControl,piControl,1687,-0.0144484522668904
ukesm1-0-ll,piControl,piControl,1688,-0.08333053480453145
ukesm1-0-ll,piControl,piControl,1689,-0.06815354367995496
ukesm1-0-ll,piControl,piControl,1690,-0.06797509574676042
ukesm1-0-ll,piControl,piControl,1691,-0.16690211356046802
ukesm1-0-ll,piControl,piControl,1692,-0.2992115879974335
ukesm1-0-ll,piControl,piControl,1693,-0.2526225305343246
ukesm1-0-ll,piControl,piControl,1694,-0.08791776215258551
ukesm1-0-ll,piControl,piControl,1695,-0.11129894057233969
ukesm1-0-ll,piControl,piControl,1696,-0.033529788709699915
ukesm1-0-ll,piControl,piControl,1697,0.098634625500722
ukesm1-0-ll,piControl,piControl,1698,0.15398430745403857
ukesm1-0-ll,piControl,piControl,1699,0.3292227434126289
ukesm1-0-ll,piControl,piControl,1700,0.09968414581646812
ukesm1-0-ll,piControl,piControl,1701,-0.010504829100113966
ukesm1-0-ll,piControl,piControl,1702,0.03172856099672572
ukesm1-0-ll,piControl,piControl,1703,0.04841019244577183
ukesm1-0-ll,piControl,piControl,1704,-0.08866263712485534
ukesm1-0-ll,piControl,piControl,1705,0.0032462652768003863
ukesm1-0-ll,piControl,piControl,1706,0.12908619131235355
ukesm1-0-ll,piControl,piControl,1707,0.20025371324192065
ukesm1-0-ll,piControl,piControl,1708,-0.04660955636433073
ukesm1-0-ll,piControl,piControl,1709,0.02019249149151392
ukesm1-0-ll,piControl,piControl,1710,0.06832672542253704
ukesm1-0-ll,piControl,piControl,1711,0.09832068281963302
ukesm1-0-ll,piControl,piControl,1712,0.2540963473501847
ukesm1-0-ll,piControl,piControl,1713,0.12964510939212914
ukesm1-0-ll,piControl,piControl,1714,-0.008695612042856737
ukesm1-0-ll,piControl,piControl,1715,0.08904152056857129
ukesm1-0-ll,piControl,piControl,1716,0.0777828640517555
ukesm1-0-ll,piControl,piControl,1717,0.11894264688396561
ukesm1-0-ll,piControl,piControl,1718,0.0867948443715818
ukesm1-0-ll,piControl,piControl,1719,0.013477168389499639
ukesm1-0-ll,piControl,piControl,1720,0.1531207728348818
ukesm1-0-ll,piControl,piControl,1721,0.15022157075549103
ukesm1-0-ll,piControl,piControl,1722,0.2171567247143571
ukesm1-0-ll,piControl,piControl,1723,0.013948072335153938
ukesm1-0-ll,piControl,piControl,1724,0.027328381481481756
ukesm1-0-ll,piControl,piControl,1725,0.10612159377990338
ukesm1-0-ll,piControl,piControl,1726,0.02601380500925643
ukesm1-0-ll,piControl,piControl,1727,0.029606872866509093
ukesm1-0-ll,piControl,piControl,1728,0.04044000553096794
ukesm1-0-ll,piControl,piControl,1729,0.04410429789021464
ukesm1-0-ll,piControl,piControl,1730,-0.04207612658922244
ukesm1-0-ll,piControl,piControl,1731,0.030335680260577647
ukesm1-0-ll,piControl,piControl,1732,0.10776252217470983
ukesm1-0-ll,piControl,piControl,1733,0.11142033220278336
ukesm1-0-ll,piControl,piControl,1734,0.13519461054312387
ukesm1-0-ll,piControl,piControl,1735,0.10391308695341195
ukesm1-0-ll,piControl,piControl,1736,0.022344090364128988
ukesm1-0-ll,piControl,piControl,1737,-0.016333287565487353
ukesm1-0-ll,piControl,piControl,1738,-0.03234677990292312
ukesm1-0-ll,piControl,piControl,1739,-0.038097408966677904
ukesm1-0-ll,piControl,piControl,1740,0.07294880449717311
ukesm1-0-ll,piControl,piControl,1741,0.1015496507214948
ukesm1-0-ll,piControl,piControl,1742,-0.049766237845744854
ukesm1-0-ll,piControl,piControl,1743,-0.02940514390388671
ukesm1-0-ll,piControl,piControl,1744,0.08075975962435678
ukesm1-0-ll,piControl,piControl,1745,0.07095841529638847
ukesm1-0-ll,piControl,piControl,1746,0.12052352990451709
ukesm1-0-ll,piControl,piControl,1747,0.03927288414593022
ukesm1-0-ll,piControl,piControl,1748,-0.030466848682465297
ukesm1-0-ll,piControl,piControl,1749,0.0019663010502313227
ukesm1-0-ll,piControl,piControl,1750,0.07092991736004706
ukesm1-0-ll,piControl,piControl,1751,0.10806274204452393
ukesm1-0-ll,piControl,piControl,1752,-0.007596134349228123
ukesm1-0-ll,piControl,piControl,1753,0.052492968656679295
ukesm1-0-ll,piControl,piControl,1754,0.08390605208046509
ukesm1-0-ll,piControl,piControl,1755,0.03674480995783824
ukesm1-0-ll,piControl,piControl,1756,0.016225274746943796
ukesm1-0-ll,piControl,piControl,1757,0.023192626532534177
ukesm1-0-ll,piControl,piControl,1758,0.1406845433059516
ukesm1-0-ll,piControl,piControl,1759,-0.05434758568617326
ukesm1-0-ll,piControl,piControl,1760,-0.2422561995448973
ukesm1-0-ll,piControl,piControl,1761,-0.2777097488927325
ukesm1-0-ll,piControl,piControl,1762,-0.08415143616622345
ukesm1-0-ll,piControl,piControl,1763,-0.05675618192827869
ukesm1-0-ll,piControl,piControl,1764,0.003641007132557661
ukesm1-0-ll,piControl,piControl,1765,0.052464518631836654
ukesm1-0-ll,piControl,piControl,1766,0.053199201531526796
ukesm1-0-ll,piControl,piControl,1767,-0.022182517235648902
ukesm1-0-ll,piControl,piControl,1768,-0.014856111409926598
ukesm1-0-ll,piControl,piControl,1769,-0.07477904851145922
ukesm1-0-ll,piControl,piControl,1770,-0.06329658104624514
ukesm1-0-ll,piControl,piControl,1771,-0.06106451435539384
ukesm1-0-ll,piControl,piControl,1772,-0.03574067775070944
ukesm1-0-ll,piControl,piControl,1773,-0.06171166462115707
ukesm1-0-ll,piControl,piControl,1774,-0.09111638891778284
ukesm1-0-ll,piControl,piControl,1775,-0.002318871593899985
ukesm1-0-ll,piControl,piControl,1776,0.023649107601329433
ukesm1-0-ll,piControl,piControl,1777,-0.12361410473681644
ukesm1-0-ll,piControl,piControl,1778,-0.022097376630483723
ukesm1-0-ll,piControl,piControl,1779,0.013488457437802026
ukesm1-0-ll,piControl,piControl,1780,-0.026065538608634142
