model,scenario,experiment_part,year,tas_anomaly_K
ipsl-cm6a-lr,ssp126,historical,1850,-0.18404084677410992
ipsl-cm6a-lr,ssp126,historical,1851,-0.016150117712243173
ipsl-cm6a-lr,ssp126,historical,1852,-0.03221268499527241
ipsl-cm6a-lr,ssp126,historical,1853,0.03652873988312422
ipsl-cm6a-lr,ssp126,historical,1854,0.10738234681855374
ipsl-cm6a-lr,ssp126,historical,1855,0.03402099231874445
ipsl-cm6a-lr,ssp126,historical,1856,0.13406176537483816
ipsl-cm6a-lr,ssp126,historical,1857,0.11194015483795283
ipsl-cm6a-lr,ssp126,historical,1858,0.05969391622193143
ipsl-cm6a-lr,ssp126,historical,1859,0.16667579938075505
ipsl-cm6a-lr,ssp126,historical,1860,0.00035712900620410437
ipsl-cm6a-lr,ssp126,historical,1861,0.17481260166647417
ipsl-cm6a-lr,ssp126,historical,1862,-0.17725227837195234
ipsl-cm6a-lr,ssp126,historical,1863,-0.07564900914167083
ipsl-cm6a-lr,ssp126,historical,1864,0.00806297619101315
ipsl-cm6a-lr,ssp126,historical,1865,0.1263507540701312
ipsl-cm6a-lr,ssp126,historical,1866,0.21880581548617783
ipsl-cm6a-lr,ssp126,historical,1867,0.10183031450577573
ipsl-cm6a-lr,ssp126,historical,1868,-0.018895860659426944
ipsl-cm6a-lr,ssp126,historical,1869,-0.07037285201403165
ipsl-cm6a-lr,ssp126,historical,1870,0.03213139017481126
ipsl-cm6a-lr,ssp126,historical,1871,0.1242439863943332
ipsl-cm6a-lr,ssp126,historical,1872,0.2119040429981851
ipsl-cm6a-lr,ssp126,historical,1873,0.2190913235808125
ipsl-cm6a-lr,ssp126,historical,1874,0.14101901794629157
ipsl-cm6a-lr,ssp126,historical,1875,0.05439228446971356
ipsl-cm6a-lr,ssp126,historical,1876,0.1564118325002255
ipsl-cm6a-lr,ssp126,historical,1877,0.19004837041660494
ipsl-cm6a-lr,ssp126,historical,1878,0.06848824930710862
ipsl-cm6a-lr,ssp126,historical,1879,0.0005148050662455717
ipsl-cm6a-lr,ssp126,historical,1880,0.07368148132400165
ipsl-cm6a-lr,ssp126,historical,1881,-0.007057473584040963
ipsl-cm6a-lr,ssp126,historical,1882,-0.14403891880590436
ipsl-cm6a-lr,ssp126,historical,1883,-0.22885078566866923
ipsl-cm6a-lr,ssp126,historical,1884,-0.3744718629378667
ipsl-cm6a-lr,ssp126,historical,1885,-0.303095883377523
ipsl-cm6a-lr,ssp126,historical,1886,-0.1840285605748022
ipsl-cm6a-lr,ssp126,historical,1887,-0.2139868006117922
ipsl-cm6a-lr,ssp126,historical,1888,-0.23034020831715907
ipsl-cm6a-lr,ssp126,historical,1889,-0.23016985087525654
ipsl-cm6a-lr,ssp126,historical,1890,-0.04532445009414232
ipsl-cm6a-lr,ssp126,historical,1891,-0.16982376331571913
ipsl-cm6a-lr,ssp126,historical,1892,0.024396227811905646
ipsl-cm6a-lr,ssp126,historical,1893,-0.13083111325840946
ipsl-cm6a-lr,ssp126,historical,1894,-0.007517026494724632
ipsl-cm6a-lr,ssp126,historical,1895,0.11094287294474725
ipsl-cm6a-lr,ssp126,historical,1896,-0.06408328097933236
ipsl-cm6a-lr,ssp126,historical,1897,-0.009721645439924487
ipsl-cm6a-lr,ssp126,historical,1898,-0.018242200447218693
ipsl-cm6a-lr,ssp126,historical,1899,0.10342655905026277
ipsl-cm6a-lr,ssp126,historical,1900,0.14494172470369904
ipsl-cm6a-lr,ssp126,historical,1901,0.03283213362715287
ipsl-cm6a-lr,ssp126,historical,1902,0.009592490538182119
ipsl-cm6a-lr,ssp126,historical,1903,-0.017130882066680897
ipsl-cm6a-lr,ssp126,historical,1904,-0.03369592650511777
ipsl-cm6a-lr,ssp126,historical,1905,-0.08719510995388191
ipsl-cm6a-lr,ssp126,historical,1906,-0.07674842679415406
ipsl-cm6a-lr,ssp126,historical,1907,-0.09926493128079983
ipsl-cm6a-lr,ssp126,historical,1908,0.0928300417778587
ipsl-cm6a-lr,ssp126,historical,1909,0.10497905087868276
ipsl-cm6a-lr,ssp126,historical,1910,0.10078462188948834
ipsl-cm6a-lr,ssp126,historical,1911,0.14738113367701544
ipsl-cm6a-lr,ssp126,historical,1912,0.06980477134521834
ipsl-cm6a-lr,ssp126,historical,1913,-0.0721184728806179
ipsl-cm6a-lr,ssp126,historical,1914,-0.045414529250365376
ipsl-cm6a-lr,ssp126,historical,1915,0.09247508031933194
ipsl-cm6a-lr,ssp126,historical,1916,0.23543007938292249
ipsl-cm6a-lr,ssp126,historical,1917,0.09386823922858412
ipsl-cm6a-lr,ssp126,historical,1918,0.06694924621189102
ipsl-cm6a-lr,ssp126,historical,1919,-0.028091914356366487
ipsl-cm6a-lr,ssp126,historical,1920,0.10981299856331361
ipsl-cm6a-lr,ssp126,historical,1921,0.2439317254022626
ipsl-cm6a-lr,ssp126,historical,1922,-0.06349443892139561
ipsl-cm6a-lr,ssp126,historical,1923,-0.12731210560383488
ipsl-cm6a-lr,ssp126,historical,1924,0.11284388247628385
ipsl-cm6a-lr,ssp126,historical,1925,0.07322562025365187
ipsl-cm6a-lr,ssp126,historical,1926,0.15881741633074853
ipsl-cm6a-lr,ssp126,historical,1927,0.059456207311427534
ipsl-cm6a-lr,ssp126,historical,1928,0.0980795293362462
ipsl-cm6a-lr,ssp126,historical,1929,0.21015031772088832
ipsl-cm6a-lr,ssp126,historical,1930,0.11092488817865842
ipsl-cm6a-lr,ssp126,historical,1931,-0.019922515835958166
ipsl-cm6a-lr,ssp126,historical,1932,0.14213793753981463
ipsl-cm6a-lr,ssp126,historical,1933,0.23613344924433477
ipsl-cm6a-lr,ssp126,historical,1934,0.25909789625694657
ipsl-cm6a-lr,ssp126,historical,1935,0.1675697278300845
ipsl-cm6a-lr,ssp126,historical,1936,0.2230444360676529
ipsl-cm6a-lr,ssp126,historical,1937,0.38786853693528656
ipsl-cm6a-lr,ssp126,historical,1938,0.33957073478450184
ipsl-cm6a-lr,ssp126,historical,1939,0.19656710738496486
ipsl-cm6a-lr,ssp126,historical,1940,0.1397322106143406
ipsl-cm6a-lr,ssp126,historical,1941,0.2613494974226569
ipsl-cm6a-lr,ssp126,historical,1942,0.4874091346351861
ipsl-cm6a-lr,ssp126,historical,1943,0.47105686066402086
ipsl-cm6a-lr,ssp126,historical,1944,0.3330785027187062
ipsl-cm6a-lr,ssp126,historical,1945,0.3308877876449401
ipsl-cm6a-lr,ssp126,historical,1946,0.2736999338152373
ipsl-cm6a-lr,ssp126,historical,1947,0.36098843749999787
ipsl-cm6a-lr,ssp126,historical,1948,0.4443282439528389
ipsl-cm6a-lr,ssp126,historical,1949,0.39439331986136494
ipsl-cm6a-lr,ssp126,historical,1950,0.2655379527677155
ipsl-cm6a-lr,ssp126,historical,1951,0.40211796504928543
ipsl-cm6a-lr,ssp126,historical,1952,0.5347468943679701
ipsl-cm6a-lr,ssp126,historical,1953,0.44944080476608406
ipsl-cm6a-lr,ssp126,historical,1954,0.3448878177647998
ipsl-cm6a-lr,ssp126,historical,1955,0.45597812360023227
ipsl-cm6a-lr,ssp126,historical,1956,0.48986043289465897
ipsl-cm6a-lr,ssp126,historical,1957,0.5683967451676608
ipsl-cm6a-lr,ssp126,historical,1958,0.6164754308053375
ipsl-cm6a-lr,ssp126,historical,1959,0.38827124534145696
ipsl-cm6a-lr,ssp126,historical,1960,0.48377360000193903
ipsl-cm6a-lr,ssp126,historical,1961,0.4774318163682665
ipsl-cm6a-lr,ssp126,historical,1962,0.6937939105308715
ipsl-cm6a-lr,ssp126,historical,1963,0.5151777204119412
ipsl-cm6a-lr,ssp126,historical,1964,0.4067116130470936
ipsl-cm6a-lr,ssp126,historical,1965,0.4547165102304689
ipsl-cm6a-lr,ssp126,historical,1966,0.456664293298104
ipsl-cm6a-lr,ssp126,historical,1967,0.4768699808614656
ipsl-cm6a-lr,ssp126,historical,1968,0.46824802307378377
ipsl-cm6a-lr,ssp126,historical,1969,0.5591450844784163
ipsl-cm6a-lr,ssp126,historical,1970,0.3787765517158732
ipsl-cm6a-lr,ssp126,historical,1971,0.4061178271437029
ipsl-cm6a-lr,ssp126,historical,1972,0.5185408300220047
ipsl-cm6a-lr,ssp126,historical,1973,0.6717102874388843
ipsl-cm6a-lr,ssp126,historical,1974,0.4442716360184704
ipsl-cm6a-lr,ssp126,historical,1975,0.4147698322652218
