model,scenario,experiment_part,year,tas_anomaly_K
ipsl-cm6a-lr,ssp245,historical,1850,-0.18404084677410992
ipsl-cm6a-lr,ssp245,historical,1851,-0.016150117712243173
ipsl-cm6a-lr,ssp245,historical,1852,-0.03221268499527241
ipsl-cm6a-lr,ssp245,historical,1853,0.03652873988312422
ipsl-cm6a-lr,ssp245,historical,1854,0.10738234681855374
ipsl-cm6a-lr,ssp245,historical,1855,0.03402099231874445
ipsl-cm6a-lr,ssp245,historical,1856,0.13406176537483816
ipsl-cm6a-lr,ssp245,historical,1857,0.11194015483795283
ipsl-cm6a-lr,ssp245,historical,1858,0.05969391622193143
ipsl-cm6a-lr,ssp245,historical,1859,0.16667579938075505
ipsl-cm6a-lr,ssp245,historical,1860,0.00035712900620410437
ipsl-cm6a-lr,ssp245,historical,1861,0.17481260166647417
ipsl-cm6a-lr,ssp245,historical,1862,-0.17725227837195234
ipsl-cm6a-lr,ssp245,historical,1863,-0.07564900914167083
ipsl-cm6a-lr,ssp245,historical,1864,0.00806297619101315
ipsl-cm6a-lr,ssp245,historical,1865,0.1263507540701312
ipsl-cm6a-lr,ssp245,historical,1866,0.21880581548617783
ipsl-cm6a-lr,ssp245,historical,1867,0.10183031450577573
ipsl-cm6a-lr,ssp245,historical,1868,-0.018895860659426944
ipsl-cm6a-lr,ssp245,historical,1869,-0.07037285201403165
ipsl-cm6a-lr,ssp245,historical,1870,0.03213139017481126
ipsl-cm6a-lr,ssp245,historical,1871,0.1242439863943332
ipsl-cm6a-lr,ssp245,historical,1872,0.2119040429981851
ipsl-cm6a-lr,ssp245,historical,1873,0.2190913235808125
ipsl-cm6a-lr,ssp245,historical,1874,0.14101901794629157
ipsl-cm6a-lr,ssp245,historical,1875,0.05439228446971356
ipsl-cm6a-lr,ssp245,historical,1876,0.1564118325002255
ipsl-cm6a-lr,ssp245,historical,1877,0.19004837041660494
ipsl-cm6a-lr,ssp245,historical,1878,0.06848824930710862
ipsl-cm6a-lr,ssp245,historical,1879,0.0005148050662455717
ipsl-cm6a-lr,ssp245,historical,1880,0.07368148132400165
ipsl-cm6a-lr,ssp245,historical,1881,-0.007057473584040963
ipsl-cm6a-lr,ssp245,historical,1882,-0.14403891880590436
ipsl-cm6a-lr,ssp245,historical,1883,-0.22885078566866923
ipsl-cm6a-lr,ssp245,historical,1884,-0.3744718629378667
ipsl-cm6a-lr,ssp245,historical,1885,-0.303095883377523
ipsl-cm6a-lr,ssp245,historical,1886,-0.1840285605748022
ipsl-cm6a-lr,ssp245,historical,1887,-0.2139868006117922
ipsl-cm6a-lr,ssp245,historical,1888,-0.23034020831715907
ipsl-cm6a-lr,ssp245,historical,1889,-0.23016985087525654
ipsl-cm6a-lr,ssp245,historical,1890,-0.04532445009414232
