model,scenario,experiment_part,year,tas_anomaly_K
mpi-esm1-2-hr,ssp245,historical,1850,0.058359357021686264
mpi-esm1-2-hr,ssp245,historical,1851,0.147263978076694
mpi-esm1-2-hr,ssp245,historical,1852,0.1329473064922695
mpi-esm1-2-hr,ssp245,historical,1853,0.08462717874328973
mpi-esm1-2-hr,ssp245,historical,1854,-0.093753445188554
mpi-esm1-2-hr,ssp245,historical,1855,-0.23451438011926484
mpi-esm1-2-hr,ssp245,historical,1856,-0.5681811519568782
mpi-esm1-2-hr,ssp245,historical,1857,0.1851424382147684
mpi-esm1-2-hr,ssp245,historical,1858,0.11641106835975279
mpi-esm1-2-hr,ssp245,historical,1859,-0.41808327518185706
mpi-esm1-2-hr,ssp245,historical,1860,-0.09850675925679298
mpi-esm1-2-hr,ssp245,historical,1861,-0.0004848722647921022
mpi-esm1-2-hr,ssp245,historical,1862,0.01418852985398189
mpi-esm1-2-hr,ssp245,historical,1863,0.03356073286050787
mpi-esm1-2-hr,ssp245,historical,1864,-0.27519354952306685
mpi-esm1-2-hr,ssp245,historical,1865,-0.20538767967133253
mpi-esm1-2-hr,ssp245,historical,1866,-0.0808868064843864
mpi-esm1-2-hr,ssp245,historical,1867,0.06144229881965657
mpi-esm1-2-hr,ssp245,historical,1868,0.19700130750038625
mpi-esm1-2-hr,ssp245,historical,1869,0.08216252747939734
mpi-esm1-2-hr,ssp245,historical,1870,-0.15044106389308354
mpi-esm1-2-hr,ssp245,historical,1871,0.42540380149688417
mpi-esm1-2-hr,ssp245,historical,1872,0.20340588931384218
mpi-esm1-2-hr,ssp245,historical,1873,-0.07925278302866445
mpi-esm1-2-hr,ssp245,historical,1874,-0.013859770542978822
mpi-esm1-2-hr,ssp245,historical,1875,-0.1270419968533929
mpi-esm1-2-hr,ssp245,historical,1876,-0.013365163814455627
mpi-esm1-2-hr,ssp245,historical,1877,-0.11308065303757076
mpi-esm1-2-hr,ssp245,historical,1878,0.00893545277699559
mpi-esm1-2-hr,ssp245,historical,1879,0.05922324914968158
mpi-esm1-2-hr,ssp245,historical,1880,0.24835371670627637
mpi-esm1-2-hr,ssp245,historical,1881,0.22933892738234363
mpi-esm1-2-hr,ssp245,historical,1882,-0.2377274536052596
mpi-esm1-2-hr,ssp245,historical,1883,0.2586834415905628
mpi-esm1-2-hr,ssp245,historical,1884,-0.27896716209744454
mpi-esm1-2-hr,ssp245,historical,1885,-0.19443042603484173
mpi-esm1-2-hr,ssp245,historical,1886,-0.002053280789823475
mpi-esm1-2-hr,ssp245,historical,1887,0.17845132798674967
mpi-esm1-2-hr,ssp245,historical,1888,0.283947225136842
mpi-esm1-2-hr,ssp245,historical,1889,0.09940086682416904
mpi-esm1-2-hr,ssp245,historical,1890,0.29199938613777476
mpi-esm1-2-hr,ssp245,historical,1891,0.08522836126121547
mpi-esm1-2-hr,ssp245,historical,1892,-0.003323796764107101
mpi-esm1-2-hr,ssp245,historical,1893,0.07670123677360152
mpi-esm1-2-hr,ssp245,historical,1894,0.4339072463185403
mpi-esm1-2-hr,ssp245,historical,1895,-0.056194989322307265
mpi-esm1-2-hr,ssp245,historical,1896,0.06112179760850722
mpi-esm1-2-hr,ssp245,historical,1897,-0.21024046243871908
mpi-esm1-2-hr,ssp245,historical,1898,-0.4907292026268806
mpi-esm1-2-hr,ssp245,historical,1899,-0.058878648598238215
mpi-esm1-2-hr,ssp245,historical,1900,-0.05262987679259368
mpi-esm1-2-hr,ssp245,historical,1901,-0.26117970412639124
mpi-esm1-2-hr,ssp245,historical,1902,0.2630975292162816
mpi-esm1-2-hr,ssp245,historical,1903,0.0014733903719275077
mpi-esm1-2-hr,ssp245,historical,1904,-0.45014159249836894
mpi-esm1-2-hr,ssp245,historical,1905,0.15547476061794896
mpi-esm1-2-hr,ssp245,historical,1906,0.05825172992081207
mpi-esm1-2-hr,ssp245,historical,1907,-0.3143988791064203
mpi-esm1-2-hr,ssp245,historical,1908,-0.12085473733981189
mpi-esm1-2-hr,ssp245,historical,1909,0.07929934005846917
mpi-esm1-2-hr,ssp245,historical,1910,-0.08483194166194608
mpi-esm1-2-hr,ssp245,historical,1911,-0.25247013726726664
mpi-esm1-2-hr,ssp245,historical,1912,-0.08013514881827177
mpi-esm1-2-hr,ssp245,historical,1913,0.1727617861173485
mpi-esm1-2-hr,ssp245,historical,1914,0.261601689582335
mpi-esm1-2-hr,ssp245,historical,1915,0.6005550010620482
mpi-esm1-2-hr,ssp245,historical,1916,0.3464373464061623
mpi-esm1-2-hr,ssp245,historical,1917,0.259970524359062
mpi-esm1-2-hr,ssp245,historical,1918,0.2737087465370678
mpi-esm1-2-hr,ssp245,historical,1919,0.19254153647136718
mpi-esm1-2-hr,ssp245,historical,1920,0.15793799161320976
mpi-esm1-2-hr,ssp245,historical,1921,0.3067804730218313
mpi-esm1-2-hr,ssp245,historical,1922,0.4560355618610856
mpi-esm1-2-hr,ssp245,historical,1923,0.7169722182058536
mpi-esm1-2-hr,ssp245,historical,1924,0.5495759461902594
mpi-esm1-2-hr,ssp245,historical,1925,0.34135584728437607
mpi-esm1-2-hr,ssp245,historical,1926,0.7111781651670981
mpi-esm1-2-hr,ssp245,historical,1927,0.7322431672508287
mpi-esm1-2-hr,ssp245,historical,1928,0.4845949296051799
mpi-esm1-2-hr,ssp245,historical,1929,0.6115852948432803
mpi-esm1-2-hr,ssp245,historical,1930,0.6978410268074526
mpi-esm1-2-hr,ssp245,historical,1931,0.30854126052327047
mpi-esm1-2-hr,ssp245,historical,1932,0.34495752677037217
mpi-esm1-2-hr,ssp245,historical,1933,0.6580214106626272
mpi-esm1-2-hr,ssp245,historical,1934,0.7956581186966787
mpi-esm1-2-hr,ssp245,historical,1935,0.8230365536230693
mpi-esm1-2-hr,ssp245,historical,1936,1.1148133913510492
mpi-esm1-2-hr,ssp245,historical,1937,0.2769571990468762
mpi-esm1-2-hr,ssp245,historical,1938,0.3057113645241998
mpi-esm1-2-hr,ssp245,historical,1939,0.1837047121137516
mpi-esm1-2-hr,ssp245,historical,1940,0.5873596299699102
mpi-esm1-2-hr,ssp245,historical,1941,0.3985174692616056
mpi-esm1-2-hr,ssp245,historical,1942,0.16897461100961664
mpi-esm1-2-hr,ssp245,historical,1943,0.5231982906708481
mpi-esm1-2-hr,ssp245,historical,1944,0.3630545929356117
mpi-esm1-2-hr,ssp245,historical,1945,0.6861073415213355
mpi-esm1-2-hr,ssp245,historical,1946,0.4680694143809774
mpi-esm1-2-hr,ssp245,historical,1947,0.1715900798678831
mpi-esm1-2-hr,ssp245,historical,1948,0.7171498965346927
mpi-esm1-2-hr,ssp245,historical,1949,0.39173590169889394
mpi-esm1-2-hr,ssp245,historical,1950,-0.12316703629494441
mpi-esm1-2-hr,ssp245,historical,1951,0.2526441506597621
mpi-esm1-2-hr,ssp245,historical,1952,0.25992293179012904
mpi-esm1-2-hr,ssp245,historical,1953,0.28389891182968086
mpi-esm1-2-hr,ssp245,historical,1954,0.5802242114361889
mpi-esm1-2-hr,ssp245,historical,1955,0.5453197538536187
mpi-esm1-2-hr,ssp245,historical,1956,0.32245036801805327
mpi-esm1-2-hr,ssp245,historical,1957,0.5790914228081192
mpi-esm1-2-hr,ssp245,historical,1958,0.6472353673310636
mpi-esm1-2-hr,ssp245,historical,1959,0.4240539870673956
mpi-esm1-2-hr,ssp245,historical,1960,-0.0922606813950324
mpi-esm1-2-hr,ssp245,historical,1961,0.5851948946802281
mpi-esm1-2-hr,ssp245,historical,1962,0.08217783029448356
mpi-esm1-2-hr,ssp245,historical,1963,0.616755130539218
mpi-esm1-2-hr,ssp245,historical,1964,0.5841538489150366
mpi-esm1-2-hr,ssp245,historical,1965,0.46500203202822377
mpi-esm1-2-hr,ssp245,historical,1966,0.46510629710951434
mpi-esm1-2-hr,ssp245,historical,1967,0.6873599891936237
mpi-esm1-2-hr,ssp245,historical,1968,0.5788811436858623
mpi-esm1-2-hr,ssp245,historical,1969,0.5764623965785063
mpi-esm1-2-hr,ssp245,historical,1970,0.5021815427330694
mpi-esm1-2-hr,ssp245,historical,1971,0.8127540906967852
mpi-esm1-2-hr,ssp245,historical,1972,0.4933083588292675
mpi-esm1-2-hr,ssp245,historical,1973,0.8247973179393284
mpi-esm1-2-hr,ssp245,historical,1974,0.6207395656667813
mpi-esm1-2-hr,ssp245,historical,1975,0.565414621621585
mpi-esm1-2-hr,ssp245,historical,1976,0.8319817090438733
mpi-esm1-2-hr,ssp245,historical,1977,0.5601034222191856
mpi-esm1-2-hr,ssp245,historical,1978,0.5585439971038682
mpi-esm1-2-hr,ssp245,historical,1979,0.39865730723681736
mpi-esm1-2-hr,ssp245,historical,1980,0.9932245939295967
mpi-esm1-2-hr,ssp245,historical,1981,0.9068280139013041
mpi-esm1-2-hr,ssp245,historical,1982,0.546619264477556
mpi-esm1-2-hr,ssp245,historical,1983,0.5199413363579879
mpi-esm1-2-hr,ssp245,historical,1984,0.33666531872449923
